script_id,imdb_id,title,year,gross (inflation-adjusted),link
3300,tt1000774,Sex and the City,2008,185,http://www.imsdb.com/Movie Scripts/Sex and the City Script.html
3301,tt0098724,"Sex, Lies, and Videotape",1989,54,"http://www.imsdb.com/Movie Scripts/Sex, Lies and Videotape Script.html"
3302,tt0376874,Sexual Life,2005,,http://www.imsdb.com/Movie Scripts/Sexual Life Script.html
9121,tt0189998,Shadow of the Vampire,2000,13,http://indiegroundfilms.files.wordpress.com/2014/01/shade-of-the-vampire-mar-22-99-revised.pdf
3306,tt0138097,Shakespeare in Love,1998,185,http://www.imsdb.com/Movie Scripts/Shakespeare in Love Script.html
3310,tt0111149,Shallow Grave,1994,5,http://www.imsdb.com/Movie Scripts/Shallow Grave Script.html
3313,tt1723811,Shame,2011,4,http://www.imsdb.com/Movie Scripts/Shame Script.html
3314,tt0073692,Shampoo,1975,,http://www.imsdb.com/Movie Scripts/Shampoo Script.html
7906,tt1633356,Shark Night 3D,2011,20,SHARK_NIGHT_3D.pdf
9123,tt0365748,Shaun of the Dead,2004,18,http://indiegroundfilms.files.wordpress.com/2014/01/shaunofthedead.pdf
7526,tt0041866,She Wore a Yellow Ribbon,1949,,She Wore a Yellow Ribbon - 1948-10-16 - Shooting script.pdf
1320,tt0815236,She's Out of My League,2010,34,film_20100519/all_imsdb_05_19_10/She's-Out-of-My-League.html
7657,tt0988045,Sherlock Holmes,2009,242,"SHERLOCK HOLMES (2009) - 2009.02.02 draft by Michael Robert Johnson, Anthony Peckham and Simon Kinberg.pdf"
3323,tt1104126,Shifty,2008,,http://www.imsdb.com/Movie Scripts/Shifty Script.html
1324,tt0073705,Shivers,1975,,film_20100519/all_imsdb_05_19_10/Shivers.html
4948,tt0084675,Shoot the Moon,1982,,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Shoot_the_Moon.pdf
7126,tt0338427,Shopgirl,2005,13,SHOPGIRL by Steve Martin (2005) [2001-9-24] [1st] [Scan].pdf
4949,tt2370248,Short Term 12,2013,1,http://gointothestory.blcklst.com/wp-content/uploads/2013/12/Short-Term-12-FINAL.pdf
4107,tt0263265,Shortcut to Happiness,2003,,http://www.aellea.com/script/devilanddanielwebster.txt
7014,tt0114436,Showgirls,1995,40,SHOWGIRLS (1995) by Joe Eszterhas [1994.09.30] [Scan] Kopie.pdf
3331,tt0126029,Shrek,2001,411,http://www.imsdb.com/Movie Scripts/Shrek Script.html
8649,tt0298148,Shrek 2,2004,610,https://tpsdrama7student.wikispaces.com/file/view/Shrek+2+script.pdf
3332,tt0413267,Shrek the Third,2007,405,http://www.imsdb.com/Movie Scripts/Shrek the Third Script.html
7740,tt3397884,Sicario,2015,48,SICARIO by Taylor Sheridan.pdf
3333,tt0375063,Sideways,2004,100,http://www.imsdb.com/Movie Scripts/Sideways Script.html
1325,tt0286106,Signs,2002,341,film_20100519/all_imsdb_05_19_10/Signs.html
8215,tt0384537,Silent Hill,2006,62,Silent Hill 2005 draft.compressed.pdf
1329,tt0090021,Silver Bullet,1985,,film_20100519/all_imsdb_05_19_10/Silver-Bullet.html
4959,tt0075223,Silver Streak,1976,,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Silver_Streak.pdf
4960,tt0090022,Silverado,1985,81,http://www.dailyscript.com/scripts/Silverado.txt
7830,tt1127715,Sin Nombre,2009,2,Sin Nombre.pdf
3347,tt0105414,Single White Female,1992,100,http://www.imsdb.com/Movie Scripts/Single White Female Script.html
8471,tt1922777,Sinister,2012,52,SINISTER (2012) 2011.04.20 draft by Scott Derrickson & C. Robert Cargill.pdf
1333,tt0105417,Sister Act,1992,293,film_20100519/all_imsdb_05_19_10/Sister-Act.html
3350,tt0108149,Six Degrees of Separation,1993,13,http://www.imsdb.com/Movie Scripts/Six Degrees of Separation Script.html
6280,tt0088128,Sixteen Candles,1984,53,Sixteen Candles [John Hughes] [06.22.83] [scan].pdf
4968,tt0301848,Slash,2002,,http://www.dailyscript.com/scripts/Slash.txt
7557,tt1588398,Sleeping Beauty,2011,,Sleeping Beauty [2008-6-10] [10] [Unprod.] [Digital] [BL'08].pdf
5525,tt0053285,Sleeping Beauty,1959,880,http://www.fpx.de/fp/Disney/Scripts/SleepingBeauty/sb.html
3357,tt0108160,Sleepless in Seattle,1993,266,http://www.awesomefilm.comscript/s_seatl.html
3358,tt0162661,Sleepy Hollow,1999,172,http://www.imsdb.com/Movie Scripts/Sleepy Hollow Script.html
3361,tt0117666,Sling Blade,1996,48,http://www.imsdb.com/Movie Scripts/Sling Blade Script.html
3364,tt0439815,Slither,2006,10,http://www.imsdb.com/Movie Scripts/Slither Script.html
5467,tt3205376,Slow West,2015,,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Slow-West.pdf
3365,tt1010048,Slumdog Millionaire,2008,170,http://www.imsdb.com/Movie Scripts/Slumdog Millionaire Script.html
5468,tt2063781,Smashed,2012,,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Smashed.pdf
4976,tt0114478,Smoke,1995,16,http://www.awesomefilm.com/script/smoke.txt
4978,tt0076729,Smokey and the Bandit,1977,495,http://www.dailyscript.com/scripts/Smokey%20And%20The%20Bandit.txt
1340,tt0475394,Smokin' Aces,2006,47,film_20100519/all_imsdb_05_19_10/Smokin'-Aces.html
6446,tt0120832,Snake Eyes,1998,103,SnakeEyes.pdf
1339,tt0208092,Snatch.,2000,48,film_20100519/all_imsdb_05_19_10/Snatch.html
9135,tt0105435,Sneakers,1992,107,http://indiegroundfilms.files.wordpress.com/2014/01/sneakers.pdf
8169,tt0453548,Snow Angels,2007,0,Snow Angels.pdf
1343,tt0120834,Snow Falling on Cedars,1999,24,film_20100519/all_imsdb_05_19_10/Snow-Falling-On-Cedars.html
3378,tt1735898,Snow White and the Huntsman,2012,169,http://www.imsdb.com/Movie Scripts/Snow White and the Huntsman Script.html
7406,tt1706620,Snowpiercer,2013,4,SNOWPIERCER - 2011.11.11 final draft by Bong Joon-Ho and Kelly Masterson.pdf
1342,tt0108174,So I Married an Axe Murderer,1993,24,film_20100519/all_imsdb_05_19_10/So-I-Married-an-Axe-Murderer.html
4988,tt0307479,Solaris,2002,22,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Solaris.pdf
3387,tt0120157,Soldier,1998,27,http://www.imsdb.com/Movie Scripts/Soldier Script.html
8177,tt0970452,Solomon Kane,2009,,Solomon Kane.pdf
4990,tt0053291,Some Like It Hot,1959,426,http://www.aellea.com/script/somelikeithot_script.txt
3390,tt0094008,Someone to Watch Over Me,1987,22,http://www.imsdb.com/Movie Scripts/Someone To Watch Over Me Script.html
4995,tt0086336,Something Wicked This Way Comes,1983,,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Something_Wicked This Way_Comes.pdf
7593,tt0091983,Something Wild,1986,19,"Frye, E. Max - Something Wild.pdf"
1346,tt0337741,Something's Gotta Give,2003,180,film_20100519/all_imsdb_05_19_10/Something's-Gotta-Give.html
4998,tt0081534,Somewhere in Time,1980,,http://www.dailyscript.com/scripts/somewhereintime.pdf
5499,tt3808342,Son of Saul,2015,0,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Son-of-Saul-The.pdf
7901,tt1232783,Sorority Row,2009,13,Sorority Row_draft 2.pdf
5003,tt0069303,Sounder,1972,,http://www.aellea.com/script/sounder.txt
3394,tt0945513,Source Code,2011,60,http://www.imsdb.com/Movie Scripts/Source Code Script.html
1348,tt0158983,South Park: Bigger Longer & Uncut,1999,89,film_20100519/all_imsdb_05_19_10/South-Park.html
8634,tt0405336,Southland Tales,2006,,SOUTHLAND TALES (2007) by Richard Kelly [Undated] [Digital].pdf
7836,tt1798684,Southpaw,2015,54,SOUTHPAW (2015) 2014.03.03 draft by Kurt Sutter.pdf
5005,tt0186566,Space Cowboys,2000,146,http://www.dailyscript.com/scripts/Space_Cowboys.pdf
8127,tt0117705,Space Jam,1996,177,Space Jam Script.pdf
5350,tt0094012,Spaceballs,1987,84,http://www.awesomefilm.comscript/spcballs.txt
5006,tt0120174,Spacejacked,1997,,http://www.scifiscripts.com/scripts/spaceJacked.txt
1349,tt0371246,Spanglish,2004,58,film_20100519/all_imsdb_05_19_10/Spanglish.html
1347,tt0108200,Spare Me,1993,,film_20100519/all_imsdb_05_19_10/Spare-Me.html
6056,tt1876451,Sparkle,2012,26,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/SPARKLE%20PRODUCTION%20DRAFT%20LOCKED%20WHITE%20PAGES%209.20.11.pdf
1350,tt0360009,Spartan,2004,6,film_20100519/all_imsdb_05_19_10/Spartan.html
6726,tt0120177,Spawn,1997,104,Spawn (1996.05.14).pdf
1351,tt0811080,Speed Racer,2008,53,film_20100519/all_imsdb_05_19_10/Speed-Racer.html
3407,tt0120184,Sphere,1998,68,http://www.imsdb.com/Movie Scripts/Sphere Script.html
6679,tt0316654,Spider-Man 2,2004,522,Spider-Man 2 (Michael Chabon).pdf
7474,tt1031280,Splinter,2008,,Splinter (2008) (aka Tooth And Nail) [Undated] [Scan].pdf
8089,tt1895587,Spotlight,2015,35,"SPOTLIGHT (06.05.13) - Josh Singer, Tom McCarthy.pdf"
5471,tt2101441,Spring Breakers,2012,15,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Spring-Breakers.pdf
7523,tt0266987,Spy Game,2001,,SPY GAME by Michael Frost Beckner [Arata] [03.17.2000].pdf
3413,tt0090060,St. Elmo's Fire,1985,92,http://www.imsdb.com/Movie Scripts/St. Elmo's Fire Script.html
5472,tt2170593,St. Vincent,2014,46,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/St.-Vincent.pdf
5022,tt0046359,Stalag 17,1953,,http://www.dailyscript.com/scripts/Stalag%2017.txt
5023,tt0092005,Stand by Me,1986,122,http://www.moviescriptsandscreenplays.com/johncusack/scripts/standbyme.txt
1361,tt0796366,Star Trek,2009,299,film_20100519/all_imsdb_05_19_10/Star-Trek.html
7311,tt0084726,Star Trek II: The Wrath of Khan,1982,42,Star Trek II - The Wrath of Khan.pdf
5028,tt0088170,Star Trek III: The Search for Spock,1984,197,http://www.scifiscripts.com/scripts/Trek/Star_Trek_III.htm
5029,tt0092007,Star Trek IV: The Voyage Home,1986,257,http://www.scifiscripts.com/scripts/Trek/Star_Trek_IV.htm
5030,tt0098382,Star Trek V: The Final Frontier,1989,120,http://www.scifiscripts.com/scripts/Trek/Star_Trek_V.htm
5033,tt0102975,Star Trek VI: The Undiscovered Country,1991,154,http://www.scifiscripts.com/scripts/Trek/Star_Trek_VI.htm
5036,tt0117731,Star Trek: First Contact,1996,181,http://www.scifiscripts.com/scripts/Trek/Star_Trek_VIII.htm
5035,tt0111280,Star Trek: Generations,1994,157,http://www.scifiscripts.com/scripts/Trek/Star_Trek_VII.htm
5037,tt0120844,Star Trek: Insurrection,1998,130,http://www.scifiscripts.com/scripts/Trek/Star_Trek_IX.htm
5038,tt0253754,Star Trek: Nemesis,2002,64,http://www.scifiscripts.com/scripts/Trek/Star_Trek_X.htm
5025,tt0079945,Star Trek: The Motion Picture,1979,285,http://www.dailyscript.com/scripts/startrek01.html
3437,tt0120915,Star Wars: Episode I - The Phantom Menace,1999,813,http://www.scifiscripts.com/scripts/StarWars-Episode1.txt
1360,tt0121765,Star Wars: Episode II - Attack of the Clones,2002,465,film_20100519/all_imsdb_05_19_10/Star-Wars-Attack-of-the-Clones.html
3427,tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,515,http://www.imsdb.com/Movie Scripts/Star Wars: Revenge of the Sith Script.html
1362,tt0076759,Star Wars: Episode IV - A New Hope,1977,1798,film_20100519/all_imsdb_05_19_10/Star-Wars-A-New-Hope.html
3433,tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,937,http://www.scifiscripts.com/scripts/esb_final.txt
1359,tt0086190,Star Wars: Episode VI - Return of the Jedi,1983,853,film_20100519/all_imsdb_05_19_10/Star-Wars-Return-of-the-Jedi.html
8099,tt2488496,Star Wars: Episode VII - The Force Awakens,2015,927,Star Wars-Force-Awakens_Final Script.pdf
1371,tt0088172,Starman,1984,74,film_20100519/all_imsdb_05_19_10/Starman.html
7355,tt2567712,Starred Up,2013,,Starred Up - Jonathan Asser.pdf
1366,tt0120201,Starship Troopers,1997,103,film_20100519/all_imsdb_05_19_10/Starship-Troopers.html
1367,tt0120202,State and Main,2000,11,film_20100519/all_imsdb_05_19_10/State-and-Main.html
1369,tt0040835,Station West,1948,,film_20100519/all_imsdb_05_19_10/Station-West.html
5050,tt0371257,Stay,2005,4,http://sfy.ru/pdf/stay_(2005).pdf
3447,tt0120686,Stepmom,1998,168,http://www.imsdb.com/Movie Scripts/Stepmom Script.html
5473,tt2080374,Steve Jobs,2015,18,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Steve-Jobs.pdf
6911,tt3316960,Still Alice,2014,19,Still Alice - WHITEscriptJan4(v.1).pdf
1373,tt0164181,Stir of Echoes,1999,36,film_20100519/all_imsdb_05_19_10/Stir-of-Echoes.html
8053,tt1656186,Stolen,2012,,Stolen (Guggenheim).pdf
5055,tt1423995,Stone,2010,1,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Stone.pdf
3455,tt0250081,Storytelling,2001,1,http://www.imsdb.com/Movie Scripts/Storytelling Script.html
7756,tt1398426,Straight Outta Compton,2015,166,Straight Outta Compton (2008.08.16).pdf
3457,tt0114558,Strange Days,1995,15,http://www.imsdb.com/Movie Scripts/Strange Days Script.html
7942,tt0420223,Stranger Than Fiction,2006,53,STRANGER THAN FICTION 04-27-05.pdf
5063,tt0111300,Stranglehold,1994,,http://www.horrorlair.com/scripts/strangehold.txt
9156,tt0999913,Straw Dogs,2011,11,http://indiegroundfilms.files.wordpress.com/2014/01/straw-dogs-nov-4-08-5th-final.pdf
6385,tt0891592,Street Fighter: The Legend of Chun-Li,2009,10,Street Fighter - The Legend of Chun Li.pdf
6512,tt0421073,Street Kings,2008,31,Street Kings aka The Night Watchman (2008) (Ellroy & Moss) (2006-21-11) (125p) Scanned.pdf
7752,tt0164912,Stuart Little,1999,239,Stuart Little (1997.09.05).pdf
5066,tt0243585,Stuart Little 2,2002,96,http://www.dailyscript.com/scripts/stuart_little_2.pdf
5068,tt0120238,SubUrbia,1996,0,http://www.awesomefilm.com/script/suburbia.html
5476,tt3077214,Suffragette,2015,4,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Suffragette.pdf
3462,tt0990413,Sugar,2008,1,http://www.imsdb.com/Movie Scripts/Sugar Script.html
3463,tt0186589,Sugar & Spice,2001,20,http://www.imsdb.com/Movie Scripts/Sugar and Spice Script.html
7850,tt0034240,Sullivan's Travels,1941,,Sullivan's Travels.pdf
3466,tt0043014,Sunset Blvd.,1950,,http://www.dailyscript.com/scripts/sunset_bld_3_21_49.html
3467,tt0862846,Sunshine Cleaning,2008,14,http://www.imsdb.com/Movie Scripts/Sunshine Cleaning Script.html
7057,tt1512235,Super,2010,,Super - James Gunn [08.28.2009].pdf
3468,tt1650062,Super 8,2011,139,http://www.imsdb.com/Movie Scripts/Super 8 Script.html
3469,tt0829482,Superbad,2007,153,http://www.imsdb.com/Movie Scripts/Superbad Script.html
3471,tt0088206,Supergirl,1984,35,http://www.imsdb.com/Movie Scripts/Supergirl Script.html
5072,tt0081573,Superman II,1980,349,http://www.scifiscripts.com/scripts/superman_II_shoot.txt
5075,tt0086393,Superman III,1983,165,http://www.scifiscripts.com/scripts/superman3_script.txt
5076,tt0094074,Superman IV: The Quest for Peace,1987,34,http://www.scifiscripts.com/scripts/superman_IV.txt
3476,tt0986263,Surrogates,2009,44,http://www.imsdb.com/Movie Scripts/Surrogates Script.html
3478,tt0324127,Suspect Zero,2004,12,http://www.imsdb.com/Movie Scripts/Suspect Zero Script.html
5083,tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007,66,http://www.joblo.com/scripts/script_sweeneytodd.pdf
5086,tt0230838,Sweet November,2001,38,http://www.dailyscript.com/scripts/sweet_november.pdf
1387,tt0051036,Sweet Smell of Success,1957,,film_20100519/all_imsdb_05_19_10/Sweet-Smell-of-Success.html
3487,tt0117802,Swingers,1996,8,http://www.imsdb.com/Movie Scripts/Swingers Script.html
3490,tt0244244,Swordfish,2001,107,http://www.dailyscript.com/scripts/swordfish.pdf
6401,tt0383028,"Synecdoche, New York",2008,3,"Synecdoche, New York (July '07 draft).pdf"
3492,tt0365737,Syriana,2005,68,http://www.imsdb.com/Movie Scripts/Syriana Script.html
3494,tt1675192,Take Shelter,2011,1,http://www.imsdb.com/Movie Scripts/Take Shelter Script.html
6410,tt1592281,Take This Waltz,2011,1,Take This Waltz (Polley) [2009-5-26] [Unprod.] [Digital] [BL'09].pdf
6845,tt0936501,Taken,2008,175,TAKEN (2008) by Luc Besson & Robert Mark Kamen [Undated] [Scan].pdf
8208,tt1397280,Taken 2,2012,153,Taken 2 (2012) [8-31-2011] [D].pdf
1391,tt0364045,Taking Lives,2004,45,film_20100519/all_imsdb_05_19_10/Taking-Lives.html
8597,tt0287467,Talk to Her,2002,13,Talk-To-Her.pdf
1394,tt0037343,Tall in the Saddle,1944,,film_20100519/all_imsdb_05_19_10/Tall-in-the-Saddle.html
6061,tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,196,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/TALLADEGA%20NIGHTS%2005-05-05%20DO%20NOT%20GIVE%20OUT.pdf
7894,tt0401815,Tamara,2005,,Tamara.pdf
3503,tt1486190,Tamara Drewe,2010,0,http://www.imsdb.com/Movie Scripts/Tamara Drewe Script.html
5528,tt0120855,Tarzan,1999,292,http://www.meeko.org/disney/tarzan/script.html
3505,tt0075314,Taxi Driver,1976,,http://www.imsdb.com/Movie Scripts/Taxi Driver Script.html
6752,tt0372588,Team America: World Police,2004,45,Team_America.pdf
3509,tt1637725,Ted,2012,239,http://www.imsdb.com/Movie Scripts/Ted Script.html
5101,tt0086423,Tender Mercies,1983,,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Tender_Mercies.pdf
5104,tt0103064,Terminator 2: Judgment Day,1991,423,http://www.scifiscripts.com/scripts/t2.txt
7733,tt1340138,Terminator Genisys,2015,92,Terminator Genisys 2015 Kalogridis & Lussier Scan.pdf
3516,tt0438488,Terminator Salvation,2009,145,http://www.screenplaydb.com/film/download/terminatorsalvation20051012/
5106,tt0086425,Terms of Endearment,1983,298,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Terms_of_Endearment.pdf
5478,tt1441953,Testament of Youth,2014,1,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Testament-of-Youth.pdf
8672,tt0405422,The 40-Year-Old Virgin,2005,147,http://indiegroundfilms.files.wordpress.com/2013/08/40-year-old-virgin.pdf
6486,tt0429493,The A-Team,2010,85,"A-Team, The.pdf"
1547,tt0096754,The Abyss,1989,118,"http://www.imsdb.com/Movie Scripts/Abyss, The Script.html"
1555,tt0101272,The Addams Family,1991,235,http://www.dailyscript.com/scripts/the_addams_family.pdf
1556,tt1385826,The Adjustment Bureau,2011,68,"http://www.imsdb.com/Movie Scripts/Adjustment Bureau, The Script.html"
640,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,"film_20100519/all_imsdb_05_19_10/Adventures-of-Buckaroo-Banzai-Across-the-Eighth-Dimension,-The.html"
3806,tt0098987,The Adventures of Ford Fairlane,1990,44,http://www.dailyscript.com/scripts/ford-fairlane_early.html
5343,tt0109045,"The Adventures of Priscilla, Queen of the Desert",1994,23,http://www.awesomefilm.comscript/priscilla.txt
8524,tt0983193,The Adventures of Tintin,2011,85,The Adventures of Tintin The  Secret of the Unicorn (10-30-2011) [scan].pdf
5477,tt1440728,The American,2010,39,http://gointothestory.blcklst.com/wp-content/uploads/2014/06/American-The.pdf
1637,tt0112346,The American President,1995,130,"http://www.imsdb.com/Movie Scripts/American President, The Script.html"
1647,tt2216212,The Amityville Asylum,2013,,"http://www.imsdb.com/Movie Scripts/Amityville Asylum, The Script.html"
1666,tt0254099,The Anniversary Party,2001,6,http://www.dailyscript.com/scripts/anniversaryparty.html
1673,tt0053604,The Apartment,1960,,"http://www.imsdb.com/Movie Scripts/Apartment, The Script.html"
3866,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,4,http://www.joblo.com/scripts/jesse_james.pdf
697,tt0118647,The Assignment,1997,1,"film_20100519/all_imsdb_05_19_10/Assignment,-The.html"
1723,tt0848228,The Avengers,2012,680,"http://www.imsdb.com/Movie Scripts/Avengers, The (2012) Script.html"
7214,tt0338751,The Aviator,2004,144,Aviator.pdf
6912,tt2321549,The Babadook,2014,0,THE BABADOOK 6.3_Kent_9_11.pdf
1734,tt1212436,The Back-up Plan,2010,41,"http://www.imsdb.com/Movie Scripts/Back-up Plan, The Script.html"
1780,tt0058946,The Battle of Algiers,1966,6,"http://www.imsdb.com/Movie Scripts/Battle of Algiers, The Script.html"
726,tt0163978,The Beach,2000,64,"film_20100519/all_imsdb_05_19_10/Beach,-The.html"
7626,tt1321860,The Beaver,2011,1,"BEAVER, THE (05.08.08).pdf"
1805,tt0247199,The Believer,2001,0,"http://www.imsdb.com/Movie Scripts/Believer, The Script.html"
1810,tt1412386,The Best Exotic Marigold Hotel,2011,50,"http://www.imsdb.com/Movie Scripts/Best Exotic Marigold Hotel, The Script.html"
1815,tt0095250,The Big Blue,1988,,"http://www.imsdb.com/Movie Scripts/Big Blue, The Script.html"
3925,tt0092654,The Big Easy,1986,41,http://www.dailyscript.com/scripts/bigeasy.pdf
1823,tt0118715,The Big Lebowski,1998,32,https://web.archive.org/web/20131219023653/http://www.youknow-forkids.com/biglebowski.txt
5496,tt1596363,The Big Short,2015,62,http://gointothestory.blcklst.com/wp-content/uploads/2016/01/The-Big-Short.pdf
1826,tt0056869,The Birds,1963,,"http://www.imsdb.com/Movie Scripts/Birds, The Script.html"
